,qid,block,questionText,questionName,carryForward,choices,recode,description,text,subQuestion,questionType,questionSelector,questionSubSelector,validationForce,validationRequest,validationType,validationSettings,Easy.variable.name,Easy.variable.nameTEMP
794,QID1205,COPING_MentalHealth,"Have you ever suspected that you may have an eating disorder, whether or not you were ever diagnosed?

",ED.SCR.1.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,"_ ever suspected that you may have an eating disorder whether or not you were ever diagnosed

",MentalHealth.eating_disorder_suspected
795,QID1205,COPING_MentalHealth,"Have you ever suspected that you may have an eating disorder, whether or not you were ever diagnosed?

",ED.SCR.1.0,nan,3,-88,Not sure,Don't know,no,Multiple choice,Single answer,TX,False,True,nan,nan,"_ ever suspected that you may have an eating disorder whether or not you were ever diagnosed

",MentalHealth.eating_disorder_suspected
796,QID1205,COPING_MentalHealth,"Have you ever suspected that you may have an eating disorder, whether or not you were ever diagnosed?

",ED.SCR.1.0,nan,1,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,"_ ever suspected that you may have an eating disorder whether or not you were ever diagnosed

",MentalHealth.eating_disorder_suspected
797,QID1205,COPING_MentalHealth,"Have you ever suspected that you may have an eating disorder, whether or not you were ever diagnosed?

",ED.SCR.1.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,"_ ever suspected that you may have an eating disorder whether or not you were ever diagnosed

",MentalHealth.eating_disorder_suspected
798,QID1205,COPING_MentalHealth,"Have you ever suspected that you may have an eating disorder, whether or not you were ever diagnosed?

",ED.SCR.1.0,nan,3,-88,Not sure,Don't know,no,Multiple choice,Single answer,TX,False,True,nan,nan,"_ ever suspected that you may have an eating disorder whether or not you were ever diagnosed

",MentalHealth.eating_disorder_suspected
799,QID1206,COPING_MentalHealth,Have you ever received treatment for an eating disorder?,ED.SCR.2.0,nan,1,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,_ ever received treatment for an eating disorder,MentalHealth.received_treatment_eating_disorder
800,QID1206,COPING_MentalHealth,Have you ever received treatment for an eating disorder?,ED.SCR.2.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,_ ever received treatment for an eating disorder,MentalHealth.received_treatment_eating_disorder
801,QID1206,COPING_MentalHealth,Have you ever received treatment for an eating disorder?,ED.SCR.2.0,nan,1,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,_ ever received treatment for an eating disorder,MentalHealth.received_treatment_eating_disorder
802,QID1206,COPING_MentalHealth,Have you ever received treatment for an eating disorder?,ED.SCR.2.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,_ ever received treatment for an eating disorder,MentalHealth.received_treatment_eating_disorder
803,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,1,1,Anorexia nervosa,Anorexia nervosa,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
804,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,15,2,Atypical anorexia nervosa,Atypical anorexia nervosa,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
805,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,2,3,Bulimia nervosa,Bulimia nervosa,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
806,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,26,4,Atypical bulimia nervosa,Atypical bulimia nervosa,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
807,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,3,5,Binge-eating disorder,Binge-eating disorder,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
808,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,27,6,Atypical binge-eating disorder,Atypical binge-eating disorder,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
809,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,7,7,Purging disorder,Purging disorder,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
810,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,8,8,Night eating syndrome,Night-eating syndrome,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
811,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,9,9,Pica,Pica,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
812,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,11,10,Avoidant/restrictive food intake disorder,Avoidant/Restrictive food intake disorder (ARFID),no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
813,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,10,11,Rumination disorder,Rumination eating disorder,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
814,QID1207,COPING_MentalHealth,"Have you ever been diagnosed with one or more of the following eating disorders by a professional, even if you don't have it currently?By professional we mean: any doctor, nurse or person with a specialist training (such as a psychologist, psychiatrist etc.) Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis.",MHD.DX.2.0,nan,29,12,Other specified feeding or eating disorder (OSFED or EDNOS),Other specified feeding or eating disorder (OSFED or EDNOS),no,Multiple choice,Multiple answer,TX,False,True,nan,nan,_ ever been diagnosed with one or more of the following eating disorders by a professional even if you dont have it currentlyBy professional we mean any doctor nurse or person with a specialist training  Please include disorders even if you did not need treatment for them or if you did not agree with the diagnosis,MentalHealth.doctor_nurse_specialist_training
